enrollment_no,student_name,gender,age,section,course,year_enrollment,year_completion,hometown,category,father_occupation,mother_occupation,marks_10th,marks_12th,attendance,sgpa,cgpa,backlogs,suspension,family_income,fees_status,year_level,department,fees_flag,suspension_flag,age_at_enrollment,sgpa1,sgpa2,sgpa3,sgpa4,sgpa5,year,specialization,sgpa6,sgpa7,enrollment_no.,model_phase,final_phase,red_reason,ml_probability,rule_override,predicted_phase
BTECH2025158,Pooja Sharma,F,19,D,B.Tech,2025,2028,Jodhpur,General,Farmer,Homemaker,87.12,64.63,83.1,7.71,7.71,1,Yes,400000,Partial,1,BTECH,1,1,19,,,,,,,,,,BTECH2025158,Green,Green,,0.31077605289447374,False,Green
BTECH2025159,Meera Rathore,F,19,D,B.Tech,2025,2028,Ganganagar,General,Farmer,Homemaker,48.09,73.64,68.07,6.89,6.89,0,No,200000,Partial,1,BTECH,1,0,19,,,,,,,,,,BTECH2025159,Yellow,Yellow,,0.12783027842967393,False,Yellow
BTECH2025160,Sapna Jat,F,19,D,B.Tech,2025,2028,Karauli,General,Teacher,Homemaker,15.73,32.94,52.71,4.97,4.97,1,No,600000,Paid,1,BTECH,0,0,19,,,,,,,,,,BTECH2025160,Orange,Orange,,0.9428017734145555,False,Orange
BTECH2024001,Rohit Singh,M,19,A,B.Tech,2024,2027,Kishangarh,General,Doctor,Homemaker,50.52,94.53,67.41,,6.57,0,Yes,2200000,Paid,2,BTECH,0,1,18,6.16,7.39,6.17,,,,,,,BTECH2024001,Yellow,Yellow,,0.1798340821472113,False,Yellow
BTECH2024002,Suraj Kothari,M,20,A,B.Tech,2024,2027,Bhilwara,General,Businessman,Homemaker,46.78,90.84,52.92,,6.02,0,No,500000,Partial,2,BTECH,1,0,19,5.68,5.45,6.94,,,,,,,BTECH2024002,Orange,Orange,,0.5206583477480786,False,Orange
BTECH2024003,Rajat Dugar,M,20,A,B.Tech,2024,2027,Tonk,General,Businessman,Homemaker,95.32,54.08,66.66,,5.81,0,No,61924,Partial,2,BTECH,1,0,19,5.47,6.76,5.2,,,,,,,BTECH2024003,Yellow,Yellow,,0.1025015716952042,False,Yellow
BTECH2024004,Aman Verma,M,19,A,B.Tech,2024,2027,Karauli,General,Businessman,Homemaker,34.27,71.7,63.85,,6.84,4,Yes,2400000,Paid,2,BTECH,0,1,18,6.33,6.54,7.66,,,,,,,BTECH2024004,Orange,Orange,,0.5915141919154429,False,Orange
BTECH2024005,Rohit Singh,M,18,A,B.Tech,2024,2027,Pratapgarh,General,Farmer,Homemaker,45.67,42.06,85.69,,8.27,0,No,400000,Partial,2,BTECH,1,0,17,8.38,7.64,8.78,,,,,,,BTECH2024005,Green,Green,,0.03298970619382904,False,Green
BTECH2024006,Arjun Sharma,M,24,A,B.Tech,2024,2027,Bhilwara,EWS,Businessman,Homemaker,42.85,50.02,69.63,,6.95,5,Yes,1100000,Paid,2,BTECH,0,1,23,7.19,7.2,6.46,,,,,,,BTECH2024006,Yellow,Yellow,,0.43824663501847366,False,Yellow
BTECH2024007,Rajat Dugar,M,19,A,B.Tech,2024,2027,Sawai Madhopur,General,Farmer,Homemaker,87.08,39.22,84.01,,7.69,0,No,200000,Partial,2,BTECH,1,0,18,7.45,7.55,8.07,,,,,,,BTECH2024007,Green,Green,,0.2548745491187466,False,Green
BTECH2024008,Neha Yadav,F,20,A,B.Tech,2024,2027,Pali,General,Farmer,Homemaker,51.21,53.8,89.86,,8.79,0,Yes,500000,Partial,2,BTECH,1,1,19,8.44,9.32,8.62,,,,,,,BTECH2024008,Yellow,Yellow,,0.006476345083487941,False,Yellow
BTECH2024009,Pooja Sharma,F,20,A,B.Tech,2024,2027,Devgarh,General,Doctor,Homemaker,16.57,44.27,69.8,,6.41,0,No,2300000,Paid,2,BTECH,0,0,19,5.56,7.35,6.32,,,,,,,BTECH2024009,Yellow,Yellow,,0.07354561271944432,False,Yellow
BTECH2024010,Suresh Meghwal,M,19,A,B.Tech,2024,2027,Phalodi,General,Farmer,Homemaker,47.31,55.91,52.92,,5.69,1,No,300000,Partial,2,BTECH,1,0,18,5.6,5.69,5.78,,,,,,,BTECH2024010,Yellow,Yellow,,0.4931210141166326,False,Yellow
BTECH2024011,Sneha Meena,F,20,A,B.Tech,2024,2027,Dausa,General,Farmer,Homemaker,71.64,70.09,79.54,,7.26,0,No,600000,Paid,2,BTECH,0,0,19,6.95,7.89,6.93,,,,,,,BTECH2024011,Yellow,Yellow,,0.28420365762148725,False,Yellow
BTECH2024012,Priya Dugar,F,22,A,B.Tech,2024,2027,Kota,General,Teacher,Homemaker,55.97,61.6,79.35,,8.01,1,No,600000,Paid,2,BTECH,0,0,21,7.98,9.1,6.96,,,,,,,BTECH2024012,Green,Green,,0.08908623799170019,False,Green
BTECH2024013,Sneha Meena,F,19,A,B.Tech,2024,2027,Beawar,OBC,Farmer,Homemaker,76.39,63.29,54.72,,5.66,0,No,200000,Partial,2,BTECH,1,0,18,6.11,4.77,6.1,,,,,,,BTECH2024013,Yellow,Yellow,,0.49455504623176944,False,Yellow
BTECH2024014,Tarun Purohit,M,19,A,B.Tech,2024,2027,Karauli,General,Laborer,Homemaker,34.03,96.99,70.5,,7.52,0,No,200000,Partial,2,BTECH,1,0,18,7.62,7.66,7.28,,,,,,,BTECH2024014,Orange,Orange,,0.5355419903699424,False,Orange
BTECH2024015,Vikas Rathore,M,21,A,B.Tech,2024,2027,Sawai Madhopur,General,Farmer,Homemaker,37.25,52.55,70.54,,8.26,0,No,500000,Partial,2,BTECH,1,0,20,7.77,8.76,8.26,,,,,,,BTECH2024015,Yellow,Yellow,,0.09469343646235802,False,Yellow
BTECH2024016,Nisha Malik,F,19,A,B.Tech,2024,2027,Ganganagar,General,Engineer,Homemaker,39.58,74.4,84.5,,7.59,5,Yes,1400000,Paid,2,BTECH,0,1,18,7.76,7.2,7.83,,,,,,,BTECH2024016,Orange,Orange,,0.631300644575448,False,Orange
BTECH2024017,Karan Yadav,M,18,A,B.Tech,2024,2027,Ganganagar,EWS,Businessman,Homemaker,28.03,25.66,80.41,,7.49,2,No,1200000,Paid,2,BTECH,0,0,17,7.26,8.1,7.12,,,,,,,BTECH2024017,Yellow,Yellow,,0.3318283907502394,False,Yellow
BTECH2024018,Rahul Bhati,M,21,A,B.Tech,2024,2027,Pali,General,Doctor,Homemaker,86.78,37.04,63.01,,6.91,2,No,1900000,Paid,2,BTECH,0,0,20,6.74,7.28,6.72,,,,,,,BTECH2024018,Yellow,Yellow,,0.3704725992427908,False,Yellow
BTECH2024019,Sakshi Bhati,F,20,A,B.Tech,2024,2027,Tonk,General,Laborer,Homemaker,91.62,65.3,68.15,,6.76,0,No,200000,Partial,2,BTECH,1,0,19,6.52,7.79,5.96,,,,,,,BTECH2024019,Yellow,Yellow,,0.09842237881049613,False,Yellow
BTECH2024020,Sapna Jat,F,22,A,B.Tech,2024,2027,Sawai Madhopur,General,Businessman,Teacher,49.16,86.68,80.87,,7.78,0,No,2700000,Paid,2,BTECH,0,0,21,7.66,7.83,7.86,,,,,,,BTECH2024020,Green,Green,,0.23516153583258836,False,Green
BTECH2024021,Pallavi Chouhan,F,18,A,B.Tech,2024,2027,Jaipur,General,Farmer,Homemaker,70.91,39.52,65.61,,7.09,3,No,500000,Partial,2,BTECH,1,0,17,7.04,7.3,6.92,,,,,,,BTECH2024021,Yellow,Yellow,,0.4368248510441742,False,Yellow
BTECH2024022,Suresh Meghwal,M,19,A,B.Tech,2024,2027,Pali,General,Doctor,Homemaker,83.71,37.59,90.33,,8.14,0,No,1200000,Paid,2,BTECH,0,0,18,8.2,8.18,8.05,,,,,,,BTECH2024022,Green,Green,,0.045314742502058615,False,Green
BTECH2024023,Suresh Meghwal,M,19,A,B.Tech,2024,2027,Ajmer,General,Businessman,Homemaker,52.06,43.14,86.91,,8.41,1,No,2100000,Paid,2,BTECH,0,0,18,8.69,7.83,8.72,,,,,,,BTECH2024023,Green,Green,,0.03666627474788541,False,Green
BTECH2024024,Meera Rathore,F,20,A,B.Tech,2024,2027,Kota,OBC,Businessman,Homemaker,59.99,83.45,92.07,,8.55,3,No,2300000,Paid,2,BTECH,0,0,19,8.54,8.21,8.9,,,,,,,BTECH2024024,Yellow,Yellow,,0.05474791636934496,False,Yellow
BTECH2024025,Deepak Jat,M,20,A,B.Tech,2024,2027,Jaipur,General,Laborer,Homemaker,67.58,80.78,86.65,,8.22,2,No,200000,Partial,2,BTECH,1,0,19,7.76,8.58,8.33,,,,,,,BTECH2024025,Yellow,Yellow,,0.08562554841782773,False,Yellow
BTECH2024026,Vikram Solanki,M,19,A,B.Tech,2024,2027,Alwar,OBC,Farmer,Homemaker,41.9,70.29,84.88,,8.19,3,No,300000,Partial,2,BTECH,1,0,18,7.74,8.41,8.42,,,,,,,BTECH2024026,Yellow,Yellow,,0.13977316102098133,False,Yellow
BTECH2024027,Vikas Rathore,M,18,A,B.Tech,2024,2027,Nathdwara,OBC,Businessman,Homemaker,34.71,63.9,82.76,,8.49,0,No,1300000,Paid,2,BTECH,0,0,17,8.66,8.55,8.26,,,,,,,BTECH2024027,Green,Green,,0.017111373999707365,False,Green
BTECH2024028,Nisha Malik,F,20,A,B.Tech,2024,2027,Udaipur,EWS,Farmer,Homemaker,43.09,91.63,52.99,,6.16,2,No,200000,Partial,2,BTECH,1,0,19,5.5,7.65,5.34,,,,,,,BTECH2024028,Orange,Orange,,0.5571846798043146,False,Orange
BTECH2024029,Pooja Sharma,F,19,A,B.Tech,2024,2027,Sikar,General,Teacher,Homemaker,44.5,16.82,97.51,,8.89,1,No,800000,Paid,2,BTECH,0,0,18,9.42,9.11,8.15,,,,,,,BTECH2024029,Green,Green,,0.020091519382872767,False,Green
BTECH2024030,Shweta Chauhan,F,19,A,B.Tech,2024,2027,Karauli,OBC,Teacher,Homemaker,37.86,86.59,40.84,,5.67,0,No,800000,Paid,2,BTECH,0,0,18,5.38,5.4,6.23,,,,,,,BTECH2024030,Orange,Orange,,0.5369017450675524,False,Orange
BTECH2024031,Kamal Bishnoi,M,21,A,B.Tech,2024,2027,Kota,EWS,Doctor,Homemaker,45.52,86.68,58.51,,5.85,0,No,2100000,Paid,2,BTECH,0,0,20,6.08,6.35,5.11,,,,,,,BTECH2024031,Yellow,Yellow,,0.26620589706027215,False,Yellow
BTECH2024032,Ajay Sharma,M,19,A,B.Tech,2024,2027,Beawar,OBC,Laborer,Homemaker,55.3,75.42,82.41,,8.14,3,No,200000,Partial,2,BTECH,1,0,18,8.99,7.3,8.14,,,,,,,BTECH2024032,Yellow,Yellow,,0.1395043701774448,False,Yellow
BTECH2024033,Ajay Sharma,M,20,A,B.Tech,2024,2027,Dausa,General,Businessman,Homemaker,38.14,63.23,83.49,,8.13,1,No,1200000,Paid,2,BTECH,0,0,19,7.95,7.95,8.5,,,,,,,BTECH2024033,Green,Green,,0.02756061525920957,False,Green
BTECH2024034,Neha Yadav,F,20,A,B.Tech,2024,2027,Banswara,General,Laborer,Homemaker,45.65,90.07,70.49,,7.74,0,No,200000,Partial,2,BTECH,1,0,19,8.23,7.38,7.62,,,,,,,BTECH2024034,Orange,Orange,,0.6627272621476513,False,Orange
BTECH2024035,Aman Verma,M,19,A,B.Tech,2024,2027,Pali,General,Farmer,Farmer,93.14,94.12,63.58,,6.99,3,No,500000,Partial,2,BTECH,1,0,18,7.01,7.43,6.54,,,,,,,BTECH2024035,Orange,Orange,,0.6292100715765095,False,Orange
BTECH2024036,Kamal Bishnoi,M,19,A,B.Tech,2024,2027,Devgarh,General,Engineer,Homemaker,19.52,15.3,59.71,,7.24,0,No,1900000,Paid,2,BTECH,0,0,18,7.23,7.25,7.23,,,,,,,BTECH2024036,Yellow,Yellow,,0.24030107505796752,False,Yellow
BTECH2024037,Priya Dugar,F,19,A,B.Tech,2024,2027,Udaipur,EWS,Laborer,Homemaker,76.13,36.4,81.71,,7.78,2,No,200000,Partial,2,BTECH,1,0,18,7.51,7.8,8.05,,,,,,,BTECH2024037,Green,Green,,0.3155620756298871,False,Green
BTECH2024038,Vikas Rathore,M,20,A,B.Tech,2024,2027,Sikar,General,Doctor,Homemaker,58.37,96.28,91.18,,8.51,3,No,800000,Paid,2,BTECH,0,0,19,7.65,9.43,8.46,,,,,,,BTECH2024038,Yellow,Yellow,,0.10287173051871054,False,Yellow
BTECH2024039,Vikram Solanki,M,19,A,B.Tech,2024,2027,Hanumangarh,General,Businessman,Homemaker,77.39,51.29,71.79,,6.98,0,No,2400000,Paid,2,BTECH,0,0,18,7.48,6.96,6.51,,,,,,,BTECH2024039,Yellow,Yellow,,0.14444946799894215,False,Yellow
BTECH2024040,Geeta Saini,F,20,A,B.Tech,2024,2027,Bikaner,OBC,Businessman,Homemaker,71.85,90.64,65.31,,6.98,0,Yes,1500000,Paid,2,BTECH,0,1,19,6.56,7.05,7.32,,,,,,,BTECH2024040,Yellow,Yellow,,0.24820314337275862,False,Yellow
BTECH2024041,Vikas Rathore,M,23,B,B.Tech,2024,2027,Jaipur,General,Laborer,Homemaker,47.75,58.66,87.6,,8.29,0,No,200000,Partial,2,BTECH,1,0,22,8.35,8.46,8.05,,,,,,,BTECH2024041,Green,Green,,0.03620135169118881,False,Green
BTECH2024042,Kamal Bishnoi,M,24,B,B.Tech,2024,2027,Nathdwara,General,Farmer,Homemaker,88.92,40.86,80.46,,8.36,5,Yes,300000,Partial,2,BTECH,1,1,23,8.13,8.72,8.25,,,,,,,BTECH2024042,Orange,Orange,,0.5277516458272713,False,Orange
BTECH2024043,Rohit Singh,M,19,B,B.Tech,2024,2027,Nawalgarh,General,Laborer,Homemaker,65.47,38.31,71.54,,7.21,0,No,200000,Partial,2,BTECH,1,0,18,7.78,7.47,6.39,,,,,,,BTECH2024043,Yellow,Yellow,,0.19629170498943202,False,Yellow
BTECH2024044,Suraj Kothari,M,20,B,B.Tech,2024,2027,Tonk,OBC,Businessman,Homemaker,48.31,16.33,87.11,,8.11,0,No,2700000,Paid,2,BTECH,0,0,19,7.6,8.5,8.22,,,,,,,BTECH2024044,Green,Green,,0.040781903912077165,False,Green
BTECH2024045,Ashok Kumawat,M,23,B,B.Tech,2024,2027,Jaipur,General,Teacher,Homemaker,49.56,38.55,92.94,,9.12,1,No,300000,Partial,2,BTECH,1,0,22,8.84,9.5,9.01,,,,,,,BTECH2024045,Green,Green,,0.03318582169709989,False,Green
BTECH2024046,Bhavya Soni,F,19,B,B.Tech,2024,2027,Nagaur,General,Businessman,Homemaker,29.82,37.57,83.99,,8.15,0,No,500000,Partial,2,BTECH,1,0,18,8.79,8.1,7.56,,,,,,,BTECH2024046,Green,Green,,0.01353136525129006,False,Green
BTECH2024047,Suraj Kothari,M,19,B,B.Tech,2024,2027,Beawar,General,Teacher,Homemaker,83.85,79.3,85.52,,8.27,0,No,300000,Partial,2,BTECH,1,0,18,8.1,7.65,9.07,,,,,,,BTECH2024047,Green,Green,,0.03298970619382903,False,Green
BTECH2024048,Kavita Singh,F,19,B,B.Tech,2024,2027,Sikar,General,Engineer,Homemaker,96.75,98.1,56.39,,6.89,0,No,1700000,Paid,2,BTECH,0,0,18,6.86,6.7,7.12,,,,,,,BTECH2024048,Yellow,Yellow,,0.3589111604568621,False,Yellow
BTECH2024049,Vinod Nagar,M,19,B,B.Tech,2024,2027,Ajmer,General,Laborer,Homemaker,66.95,62.14,73.98,,6.89,4,Yes,100000,Partial,2,BTECH,1,1,18,6.23,7.79,6.65,,,,,,,BTECH2024049,Yellow,Yellow,,0.4617369704609132,False,Yellow
BTECH2024050,Praveen Soni,M,20,B,B.Tech,2024,2027,Karauli,General,Laborer,Homemaker,64.26,67.2,61.71,,6.77,1,No,200000,Partial,2,BTECH,1,0,19,6.7,6.52,7.1,,,,,,,BTECH2024050,Yellow,Yellow,,0.23122337809342758,False,Yellow
BTECH2024051,Arjun Sharma,M,19,B,B.Tech,2024,2027,Pali,EWS,Businessman,Homemaker,82.86,67.44,97.54,,8.99,3,No,2900000,Paid,2,BTECH,0,0,18,8.99,9.5,8.49,,,,,,,BTECH2024051,Yellow,Yellow,,0.0731327176582816,False,Yellow
BTECH2024052,Bhavya Soni,F,20,B,B.Tech,2024,2027,Sikar,OBC,Farmer,Homemaker,91.1,68.6,72.83,,7.22,0,No,600000,Paid,2,BTECH,0,0,19,7.8,7.47,6.39,,,,,,,BTECH2024052,Yellow,Yellow,,0.3752817374339542,False,Yellow
BTECH2024053,Tarun Purohit,M,20,B,B.Tech,2024,2027,Sawai Madhopur,OBC,Teacher,Homemaker,96.63,67.17,87.78,,8.28,5,Yes,900000,Paid,2,BTECH,0,1,19,7.72,8.18,8.93,,,,,,,BTECH2024053,Yellow,Yellow,,0.3911307281280917,False,Yellow
BTECH2024054,Meera Rathore,F,20,B,B.Tech,2024,2027,Kishangarh,OBC,Laborer,Homemaker,31.01,16.25,92.84,,8.4,2,No,100000,Partial,2,BTECH,1,0,19,8.85,7.87,8.49,,,,,,,BTECH2024054,Yellow,Yellow,,0.03950033367782152,False,Yellow
BTECH2024055,Bhavya Soni,F,20,B,B.Tech,2024,2027,Sawai Madhopur,General,Farmer,Homemaker,21.4,35.51,75.26,,7.88,5,Yes,300000,Partial,2,BTECH,1,1,19,8.73,7.58,7.32,,,,,,,BTECH2024055,Orange,Orange,,0.7865788790713075,False,Orange
BTECH2024056,Sapna Jat,F,18,B,B.Tech,2024,2027,Phalodi,General,Doctor,Homemaker,39.72,42.99,51.06,,6.22,0,No,60851,Partial,2,BTECH,1,0,17,6.36,6.52,5.79,,,,,,,BTECH2024056,Orange,Orange,,0.6085658720571012,False,Orange
BTECH2024057,Sunita Kothari,F,20,B,B.Tech,2024,2027,Sawai Madhopur,OBC,Farmer,Homemaker,30.97,44.17,84.1,,8.22,4,Yes,400000,Partial,2,BTECH,1,1,19,8.35,7.85,8.48,,,,,,,BTECH2024057,Yellow,Yellow,,0.37600395828139704,False,Yellow
BTECH2024058,Sandeep Meena,M,19,B,B.Tech,2024,2027,Nathdwara,EWS,Farmer,Homemaker,20.01,25.43,81.34,,7.86,1,No,300000,Partial,2,BTECH,1,0,18,7.98,8.17,7.42,,,,,,,BTECH2024058,Green,Green,,0.2685797056272702,False,Green
BTECH2024059,Bhavya Soni,F,19,B,B.Tech,2024,2027,Barmer,General,Laborer,Homemaker,55.93,46.52,53.77,,6.24,0,No,100000,Partial,2,BTECH,1,0,18,5.73,6.79,6.18,,,,,,,BTECH2024059,Orange,Orange,,0.5166059865195518,False,Orange
BTECH2024060,Pallavi Chouhan,F,18,B,B.Tech,2024,2027,Barmer,General,Laborer,Businesswoman,94.47,92.05,85.92,,8.33,2,No,200000,Partial,2,BTECH,1,0,17,8.33,7.97,8.69,,,,,,,BTECH2024060,Green,Green,,0.05674151479605781,False,Green
BTECH2024061,Mamta Singh,F,21,B,B.Tech,2024,2027,Devgarh,General,Farmer,Homemaker,41.61,36.36,92.01,,8.53,1,No,200000,Partial,2,BTECH,1,0,20,8.16,8.44,8.99,,,,,,,BTECH2024061,Green,Green,,0.009254784688995214,False,Green
BTECH2024062,Nikhil Beniwal,M,21,B,B.Tech,2024,2027,Alwar,General,Farmer,Homemaker,26.51,16.11,68.43,,7.63,0,No,400000,Partial,2,BTECH,1,0,20,7.81,6.79,8.28,,,,,,,BTECH2024062,Orange,Orange,,0.519622053164291,False,Orange
BTECH2024063,Geeta Saini,F,19,B,B.Tech,2024,2027,Kishangarh,General,Farmer,Homemaker,72.13,94.98,29.63,,4.71,2,No,300000,Partial,2,BTECH,1,0,18,4.97,4.15,5.0,,,,,,,BTECH2024063,Orange,Red,Forced Red due to critical safety threshold: Attendance <30%,0.6768796617030634,True,Red
BTECH2024064,Ashok Kumawat,M,19,B,B.Tech,2024,2027,Devgarh,General,Doctor,Homemaker,40.97,50.94,78.91,,7.74,0,No,1300000,Paid,2,BTECH,0,0,18,7.5,8.0,7.71,,,,,,,BTECH2024064,Green,Green,,0.2359229559260615,False,Green
BTECH2024065,Tarun Purohit,M,20,B,B.Tech,2024,2027,Ajmer,OBC,Farmer,Farmer,54.51,66.65,61.87,,6.74,1,No,500000,Partial,2,BTECH,1,0,19,6.76,6.17,7.31,,,,,,,BTECH2024065,Yellow,Yellow,,0.23134020863131063,False,Yellow
BTECH2024066,Sunita Kothari,F,19,B,B.Tech,2024,2027,Banswara,General,Doctor,Homemaker,70.16,44.58,31.14,,4.49,0,No,800000,Paid,2,BTECH,0,0,18,4.17,4.2,5.09,,,,,,,BTECH2024066,Orange,Orange,,0.5864660296639606,False,Orange
BTECH2024067,Bhavya Soni,F,19,B,B.Tech,2024,2027,Alwar,OBC,Laborer,Homemaker,45.35,86.21,49.11,,6.34,4,Yes,100000,Partial,2,BTECH,1,1,18,6.91,5.74,6.37,,,,,,,BTECH2024067,Orange,Orange,,0.6493655203762205,False,Orange
BTECH2024068,Nisha Malik,F,20,B,B.Tech,2024,2027,Banswara,General,Laborer,Homemaker,85.84,91.64,59.88,,6.91,0,No,200000,Partial,2,BTECH,1,0,19,7.24,7.08,6.41,,,,,,,BTECH2024068,Yellow,Yellow,,0.22800906428135717,False,Yellow
BTECH2024069,Sakshi Bhati,F,19,B,B.Tech,2024,2027,Barmer,General,Teacher,Homemaker,97.16,89.19,67.04,,6.31,0,No,700000,Paid,2,BTECH,0,0,18,6.37,5.7,6.86,,,,,,,BTECH2024069,Yellow,Yellow,,0.12412877300496364,False,Yellow
BTECH2024070,Praveen Soni,M,19,B,B.Tech,2024,2027,Barmer,General,Laborer,Businesswoman,47.17,61.6,77.84,,7.82,3,No,300000,Partial,2,BTECH,1,0,18,8.38,7.0,8.09,,,,,,,BTECH2024070,Orange,Orange,,0.372079082432608,False,Orange
BTECH2024071,Rajat Dugar,M,19,B,B.Tech,2024,2027,Ganganagar,General,Businessman,Farmer,45.34,83.07,85.17,,8.08,4,Yes,500000,Partial,2,BTECH,1,1,18,7.54,8.17,8.53,,,,,,,BTECH2024071,Yellow,Yellow,,0.40733986185151105,False,Yellow
BTECH2024072,Kavita Singh,F,19,B,B.Tech,2024,2027,Beawar,OBC,Teacher,Homemaker,63.03,39.44,85.67,,7.96,0,No,800000,Paid,2,BTECH,0,0,18,7.74,8.24,7.89,,,,,,,BTECH2024072,Green,Green,,0.18592536566081838,False,Green
BTECH2024073,Nikhil Beniwal,M,19,B,B.Tech,2024,2027,Khichan,General,Teacher,Homemaker,18.3,32.64,72.91,,7.57,5,Yes,800000,Paid,2,BTECH,0,1,18,7.8,7.52,7.41,,,,,,,BTECH2024073,Orange,Orange,,0.8560081313463805,False,Orange
BTECH2024074,Sunita Kothari,F,19,B,B.Tech,2024,2027,Phalodi,OBC,Engineer,Homemaker,51.59,82.71,55.47,,6.63,0,No,700000,Paid,2,BTECH,0,0,18,7.26,6.73,5.91,,,,,,,BTECH2024074,Yellow,Yellow,,0.37573669762206235,False,Yellow
BTECH2024075,Rajat Dugar,M,19,B,B.Tech,2024,2027,Kishangarh,EWS,Farmer,Homemaker,34.31,61.07,83.61,,8.0,0,No,200000,Partial,2,BTECH,1,0,18,7.97,7.97,8.06,,,,,,,BTECH2024075,Green,Green,,0.07743489081902254,False,Green
BTECH2024076,Rahul Bhati,M,19,B,B.Tech,2024,2027,Sawai Madhopur,General,Laborer,Homemaker,49.53,44.03,58.15,,6.66,0,No,200000,Partial,2,BTECH,1,0,18,8.0,6.71,5.27,,,,,,,BTECH2024076,Yellow,Yellow,,0.3081757967855899,False,Yellow
BTECH2024077,Kamal Bishnoi,M,20,B,B.Tech,2024,2027,Karauli,OBC,Businessman,Homemaker,96.14,39.42,73.49,,6.85,4,Yes,1600000,Paid,2,BTECH,0,1,19,7.08,6.25,7.21,,,,,,,BTECH2024077,Yellow,Yellow,,0.43585957164047207,False,Yellow
BTECH2024078,Suresh Meghwal,M,21,B,B.Tech,2024,2027,Kishangarh,OBC,Doctor,Teacher,58.82,89.47,90.73,,7.57,0,No,1900000,Paid,2,BTECH,0,0,20,7.25,7.92,7.53,,,,,,,BTECH2024078,Green,Green,,0.2699613782559958,False,Green
BTECH2024079,Seema Rathore,F,19,B,B.Tech,2024,2027,Kishangarh,OBC,Laborer,Homemaker,60.73,64.68,94.46,,8.81,0,No,300000,Partial,2,BTECH,1,0,18,8.9,8.67,8.85,,,,,,,BTECH2024079,Green,Green,,0.0013928571428571427,False,Green
BTECH2024080,Praveen Soni,M,20,B,B.Tech,2024,2027,Kota,General,Laborer,Homemaker,96.95,87.59,93.27,,8.4,0,No,200000,Partial,2,BTECH,1,0,19,8.53,7.76,8.9,,,,,,,BTECH2024080,Green,Green,,0.035559640461242284,False,Green
BTECH2024081,Arjun Sharma,M,19,C,B.Tech,2024,2027,Banswara,General,Farmer,Homemaker,78.84,86.93,54.08,,6.63,0,No,500000,Partial,2,BTECH,1,0,18,7.4,6.49,5.99,,,,,,,BTECH2024081,Orange,Orange,,0.5473208532361039,False,Orange
BTECH2024082,Rita Lodha,F,19,C,B.Tech,2024,2027,Nagaur,General,Farmer,Farmer,80.47,93.46,66.84,,6.63,5,Yes,300000,Partial,2,BTECH,1,1,18,6.15,6.47,7.28,,,,,,,BTECH2024082,Yellow,Yellow,,0.4201145532141722,False,Yellow
BTECH2024083,Praveen Soni,M,19,C,B.Tech,2024,2027,Pratapgarh,General,Businessman,Homemaker,70.14,52.66,96.09,,9.19,0,No,600000,Paid,2,BTECH,0,0,18,9.41,8.92,9.25,,,,,,,BTECH2024083,Green,Green,,0.036343477741973974,False,Green
BTECH2024084,Pallavi Chouhan,F,19,C,B.Tech,2024,2027,Tonk,General,Businessman,Homemaker,97.32,95.69,73.14,,7.5,3,No,1400000,Paid,2,BTECH,0,0,18,7.81,7.69,6.99,,,,,,,BTECH2024084,Orange,Orange,,0.8377812773111891,False,Orange
BTECH2024085,Tarun Purohit,M,20,C,B.Tech,2024,2027,Kota,OBC,Laborer,Homemaker,78.47,43.01,89.76,,8.25,0,No,100000,Partial,2,BTECH,1,0,19,8.49,7.88,8.4,,,,,,,BTECH2024085,Green,Green,,0.0405278823034337,False,Green
BTECH2024086,Karan Yadav,M,19,C,B.Tech,2024,2027,Jaipur,OBC,Businessman,Farmer,45.61,34.4,41.57,,5.63,5,Yes,2900000,Paid,2,BTECH,0,1,18,5.69,6.5,4.71,,,,,,,BTECH2024086,Orange,Orange,,0.4211991520690125,False,Orange
BTECH2024087,Sapna Jat,F,19,C,B.Tech,2024,2027,Jodhpur,EWS,Teacher,Teacher,79.16,61.49,89.7,,8.93,0,No,700000,Paid,2,BTECH,0,0,18,8.67,9.27,8.84,,,,,,,BTECH2024087,Green,Green,,0.006179280803230383,False,Green
BTECH2024088,Sakshi Bhati,F,20,C,B.Tech,2024,2027,Sumerpur,General,Farmer,Homemaker,49.4,47.43,62.21,,7.28,3,No,400000,Partial,2,BTECH,1,0,19,7.23,7.09,7.51,,,,,,,BTECH2024088,Orange,Orange,,0.5934187838609358,False,Orange
BTECH2024089,Praveen Soni,M,19,C,B.Tech,2024,2027,Karauli,General,Teacher,Homemaker,52.17,64.25,82.38,,7.45,0,No,63820,Partial,2,BTECH,1,0,18,7.29,7.11,7.94,,,,,,,BTECH2024089,Green,Green,,0.2697004521213412,False,Green
BTECH2024090,Sakshi Bhati,F,19,C,B.Tech,2024,2027,Udaipur,OBC,Farmer,Homemaker,53.03,87.73,81.63,,7.96,4,Yes,400000,Partial,2,BTECH,1,1,18,6.6,8.64,8.63,,,,,,,BTECH2024090,Orange,Orange,,0.48796638715686935,False,Orange
BTECH2024091,Geeta Saini,F,18,C,B.Tech,2024,2027,Ajmer,General,Businessman,Homemaker,84.68,81.16,73.42,,7.23,5,Yes,2500000,Paid,2,BTECH,0,1,17,7.15,7.18,7.36,,,,,,,BTECH2024091,Orange,Orange,,0.5452338309190614,False,Orange
